model_name,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__C,param_classifier__class_weight,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,split5_test_accuracy,split6_test_accuracy,split7_test_accuracy,split8_test_accuracy,split9_test_accuracy,split10_test_accuracy,split11_test_accuracy,split12_test_accuracy,split13_test_accuracy,split14_test_accuracy,split15_test_accuracy,split16_test_accuracy,split17_test_accuracy,split18_test_accuracy,split19_test_accuracy,split20_test_accuracy,split21_test_accuracy,split22_test_accuracy,split23_test_accuracy,split24_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,split5_train_accuracy,split6_train_accuracy,split7_train_accuracy,split8_train_accuracy,split9_train_accuracy,split10_train_accuracy,split11_train_accuracy,split12_train_accuracy,split13_train_accuracy,split14_train_accuracy,split15_train_accuracy,split16_train_accuracy,split17_train_accuracy,split18_train_accuracy,split19_train_accuracy,split20_train_accuracy,split21_train_accuracy,split22_train_accuracy,split23_train_accuracy,split24_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,split3_test_balanced_accuracy,split4_test_balanced_accuracy,split5_test_balanced_accuracy,split6_test_balanced_accuracy,split7_test_balanced_accuracy,split8_test_balanced_accuracy,split9_test_balanced_accuracy,split10_test_balanced_accuracy,split11_test_balanced_accuracy,split12_test_balanced_accuracy,split13_test_balanced_accuracy,split14_test_balanced_accuracy,split15_test_balanced_accuracy,split16_test_balanced_accuracy,split17_test_balanced_accuracy,split18_test_balanced_accuracy,split19_test_balanced_accuracy,split20_test_balanced_accuracy,split21_test_balanced_accuracy,split22_test_balanced_accuracy,split23_test_balanced_accuracy,split24_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_train_balanced_accuracy,split1_train_balanced_accuracy,split2_train_balanced_accuracy,split3_train_balanced_accuracy,split4_train_balanced_accuracy,split5_train_balanced_accuracy,split6_train_balanced_accuracy,split7_train_balanced_accuracy,split8_train_balanced_accuracy,split9_train_balanced_accuracy,split10_train_balanced_accuracy,split11_train_balanced_accuracy,split12_train_balanced_accuracy,split13_train_balanced_accuracy,split14_train_balanced_accuracy,split15_train_balanced_accuracy,split16_train_balanced_accuracy,split17_train_balanced_accuracy,split18_train_balanced_accuracy,split19_train_balanced_accuracy,split20_train_balanced_accuracy,split21_train_balanced_accuracy,split22_train_balanced_accuracy,split23_train_balanced_accuracy,split24_train_balanced_accuracy,mean_train_balanced_accuracy,std_train_balanced_accuracy,split0_test_recall_class_0,split1_test_recall_class_0,split2_test_recall_class_0,split3_test_recall_class_0,split4_test_recall_class_0,split5_test_recall_class_0,split6_test_recall_class_0,split7_test_recall_class_0,split8_test_recall_class_0,split9_test_recall_class_0,split10_test_recall_class_0,split11_test_recall_class_0,split12_test_recall_class_0,split13_test_recall_class_0,split14_test_recall_class_0,split15_test_recall_class_0,split16_test_recall_class_0,split17_test_recall_class_0,split18_test_recall_class_0,split19_test_recall_class_0,split20_test_recall_class_0,split21_test_recall_class_0,split22_test_recall_class_0,split23_test_recall_class_0,split24_test_recall_class_0,mean_test_recall_class_0,std_test_recall_class_0,rank_test_recall_class_0,split0_train_recall_class_0,split1_train_recall_class_0,split2_train_recall_class_0,split3_train_recall_class_0,split4_train_recall_class_0,split5_train_recall_class_0,split6_train_recall_class_0,split7_train_recall_class_0,split8_train_recall_class_0,split9_train_recall_class_0,split10_train_recall_class_0,split11_train_recall_class_0,split12_train_recall_class_0,split13_train_recall_class_0,split14_train_recall_class_0,split15_train_recall_class_0,split16_train_recall_class_0,split17_train_recall_class_0,split18_train_recall_class_0,split19_train_recall_class_0,split20_train_recall_class_0,split21_train_recall_class_0,split22_train_recall_class_0,split23_train_recall_class_0,split24_train_recall_class_0,mean_train_recall_class_0,std_train_recall_class_0,split0_test_recall_class_1,split1_test_recall_class_1,split2_test_recall_class_1,split3_test_recall_class_1,split4_test_recall_class_1,split5_test_recall_class_1,split6_test_recall_class_1,split7_test_recall_class_1,split8_test_recall_class_1,split9_test_recall_class_1,split10_test_recall_class_1,split11_test_recall_class_1,split12_test_recall_class_1,split13_test_recall_class_1,split14_test_recall_class_1,split15_test_recall_class_1,split16_test_recall_class_1,split17_test_recall_class_1,split18_test_recall_class_1,split19_test_recall_class_1,split20_test_recall_class_1,split21_test_recall_class_1,split22_test_recall_class_1,split23_test_recall_class_1,split24_test_recall_class_1,mean_test_recall_class_1,std_test_recall_class_1,rank_test_recall_class_1,split0_train_recall_class_1,split1_train_recall_class_1,split2_train_recall_class_1,split3_train_recall_class_1,split4_train_recall_class_1,split5_train_recall_class_1,split6_train_recall_class_1,split7_train_recall_class_1,split8_train_recall_class_1,split9_train_recall_class_1,split10_train_recall_class_1,split11_train_recall_class_1,split12_train_recall_class_1,split13_train_recall_class_1,split14_train_recall_class_1,split15_train_recall_class_1,split16_train_recall_class_1,split17_train_recall_class_1,split18_train_recall_class_1,split19_train_recall_class_1,split20_train_recall_class_1,split21_train_recall_class_1,split22_train_recall_class_1,split23_train_recall_class_1,split24_train_recall_class_1,mean_train_recall_class_1,std_train_recall_class_1,split0_test_precision_class_1,split1_test_precision_class_1,split2_test_precision_class_1,split3_test_precision_class_1,split4_test_precision_class_1,split5_test_precision_class_1,split6_test_precision_class_1,split7_test_precision_class_1,split8_test_precision_class_1,split9_test_precision_class_1,split10_test_precision_class_1,split11_test_precision_class_1,split12_test_precision_class_1,split13_test_precision_class_1,split14_test_precision_class_1,split15_test_precision_class_1,split16_test_precision_class_1,split17_test_precision_class_1,split18_test_precision_class_1,split19_test_precision_class_1,split20_test_precision_class_1,split21_test_precision_class_1,split22_test_precision_class_1,split23_test_precision_class_1,split24_test_precision_class_1,mean_test_precision_class_1,std_test_precision_class_1,rank_test_precision_class_1,split0_train_precision_class_1,split1_train_precision_class_1,split2_train_precision_class_1,split3_train_precision_class_1,split4_train_precision_class_1,split5_train_precision_class_1,split6_train_precision_class_1,split7_train_precision_class_1,split8_train_precision_class_1,split9_train_precision_class_1,split10_train_precision_class_1,split11_train_precision_class_1,split12_train_precision_class_1,split13_train_precision_class_1,split14_train_precision_class_1,split15_train_precision_class_1,split16_train_precision_class_1,split17_train_precision_class_1,split18_train_precision_class_1,split19_train_precision_class_1,split20_train_precision_class_1,split21_train_precision_class_1,split22_train_precision_class_1,split23_train_precision_class_1,split24_train_precision_class_1,mean_train_precision_class_1,std_train_precision_class_1,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,split3_test_f1_macro,split4_test_f1_macro,split5_test_f1_macro,split6_test_f1_macro,split7_test_f1_macro,split8_test_f1_macro,split9_test_f1_macro,split10_test_f1_macro,split11_test_f1_macro,split12_test_f1_macro,split13_test_f1_macro,split14_test_f1_macro,split15_test_f1_macro,split16_test_f1_macro,split17_test_f1_macro,split18_test_f1_macro,split19_test_f1_macro,split20_test_f1_macro,split21_test_f1_macro,split22_test_f1_macro,split23_test_f1_macro,split24_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro,split0_train_f1_macro,split1_train_f1_macro,split2_train_f1_macro,split3_train_f1_macro,split4_train_f1_macro,split5_train_f1_macro,split6_train_f1_macro,split7_train_f1_macro,split8_train_f1_macro,split9_train_f1_macro,split10_train_f1_macro,split11_train_f1_macro,split12_train_f1_macro,split13_train_f1_macro,split14_train_f1_macro,split15_train_f1_macro,split16_train_f1_macro,split17_train_f1_macro,split18_train_f1_macro,split19_train_f1_macro,split20_train_f1_macro,split21_train_f1_macro,split22_train_f1_macro,split23_train_f1_macro,split24_train_f1_macro,mean_train_f1_macro,std_train_f1_macro,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,split5_test_roc_auc,split6_test_roc_auc,split7_test_roc_auc,split8_test_roc_auc,split9_test_roc_auc,split10_test_roc_auc,split11_test_roc_auc,split12_test_roc_auc,split13_test_roc_auc,split14_test_roc_auc,split15_test_roc_auc,split16_test_roc_auc,split17_test_roc_auc,split18_test_roc_auc,split19_test_roc_auc,split20_test_roc_auc,split21_test_roc_auc,split22_test_roc_auc,split23_test_roc_auc,split24_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_train_roc_auc,split1_train_roc_auc,split2_train_roc_auc,split3_train_roc_auc,split4_train_roc_auc,split5_train_roc_auc,split6_train_roc_auc,split7_train_roc_auc,split8_train_roc_auc,split9_train_roc_auc,split10_train_roc_auc,split11_train_roc_auc,split12_train_roc_auc,split13_train_roc_auc,split14_train_roc_auc,split15_train_roc_auc,split16_train_roc_auc,split17_train_roc_auc,split18_train_roc_auc,split19_train_roc_auc,split20_train_roc_auc,split21_train_roc_auc,split22_train_roc_auc,split23_train_roc_auc,split24_train_roc_auc,mean_train_roc_auc,std_train_roc_auc,param_classifier__max_depth,param_classifier__min_samples_leaf,param_classifier__n_estimators,param_classifier__gamma,param_classifier__learning_rate
Logistic Regression,0.15333231925964355,0.16614884837209715,0.1426519775390625,0.03166174929945033,0.01,,"{'classifier__C': 0.01, 'classifier__class_weight': None}",0.7032967032967034,0.6593406593406593,0.6923076923076923,0.7333333333333333,0.6666666666666666,0.6923076923076923,0.6373626373626373,0.7472527472527473,0.7222222222222222,0.6777777777777778,0.6923076923076923,0.7032967032967034,0.6813186813186813,0.7222222222222222,0.6444444444444445,0.6923076923076923,0.6703296703296703,0.7032967032967034,0.7,0.6777777777777778,0.6923076923076923,0.6813186813186813,0.6813186813186813,0.7333333333333333,0.6777777777777778,0.6914090354090354,0.026160261152800186,4,0.7044198895027625,0.7016574585635359,0.7044198895027625,0.6942148760330579,0.696969696969697,0.6988950276243094,0.6988950276243094,0.6933701657458563,0.696969696969697,0.699724517906336,0.6961325966850829,0.6878453038674033,0.7099447513812155,0.699724517906336,0.696969696969697,0.7016574585635359,0.7071823204419889,0.7044198895027625,0.696969696969697,0.6942148760330579,0.6988950276243094,0.6906077348066298,0.6878453038674033,0.696969696969697,0.7024793388429752,0.6984557782749645,0.005367975867559413,0.5038461538461538,0.5076923076923077,0.5028935185185185,0.5612980769230769,0.4801682692307692,0.49615384615384617,0.46923076923076923,0.5847800925925926,0.5192307692307693,0.4879807692307692,0.5307692307692308,0.5038461538461538,0.505787037037037,0.5306490384615384,0.453125,0.5192307692307693,0.4807692307692308,0.521412037037037,0.5264423076923077,0.4879807692307692,0.49615384615384617,0.5115384615384615,0.505787037037037,0.5612980769230769,0.4879807692307692,0.5094417735042736,0.028930723275308087,8,0.5186399851769502,0.5223272188252732,0.5171437090041742,0.5166112956810631,0.5185492801771872,0.5231980730035205,0.5288308319436724,0.5036523553965414,0.5129014396456257,0.5148394241417498,0.5156197887715397,0.5069668334259774,0.5210196779964222,0.5091915836101882,0.5241971207087486,0.5138780804150455,0.5290346488790069,0.5171437090041742,0.5213732004429679,0.5166112956810631,0.5203816935334444,0.5145451176579581,0.5112552176505665,0.5044296788482835,0.5167774086378738,0.5167647467303607,0.006400525227762752,0.038461538461538464,0.15384615384615385,0.037037037037037035,0.15384615384615385,0.038461538461538464,0.038461538461538464,0.07692307692307693,0.18518518518518517,0.038461538461538464,0.038461538461538464,0.15384615384615385,0.038461538461538464,0.07407407407407407,0.07692307692307693,0.0,0.11538461538461539,0.038461538461538464,0.07407407407407407,0.11538461538461539,0.038461538461538464,0.038461538461538464,0.11538461538461539,0.07407407407407407,0.15384615384615385,0.038461538461538464,0.07777777777777778,0.049853479687343674,8,0.0761904761904762,0.09523809523809523,0.07692307692307693,0.09523809523809523,0.09523809523809523,0.10476190476190476,0.12380952380952381,0.057692307692307696,0.0761904761904762,0.0761904761904762,0.08571428571428572,0.0761904761904762,0.07692307692307693,0.05714285714285714,0.11428571428571428,0.06666666666666667,0.10476190476190476,0.07692307692307693,0.10476190476190476,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.09615384615384616,0.047619047619047616,0.0761904761904762,0.08586080586080586,0.018010732367964286,0.9692307692307692,0.8615384615384616,0.96875,0.96875,0.921875,0.9538461538461539,0.8615384615384616,0.984375,1.0,0.9375,0.9076923076923077,0.9692307692307692,0.9375,0.984375,0.90625,0.9230769230769231,0.9230769230769231,0.96875,0.9375,0.9375,0.9538461538461539,0.9076923076923077,0.9375,0.96875,0.9375,0.9411057692307694,0.034283599573325746,1,0.9610894941634242,0.9494163424124513,0.9573643410852714,0.937984496124031,0.9418604651162791,0.9416342412451362,0.933852140077821,0.9496124031007752,0.9496124031007752,0.9534883720930233,0.9455252918287937,0.9377431906614786,0.9651162790697675,0.9612403100775194,0.9341085271317829,0.9610894941634242,0.953307392996109,0.9573643410852714,0.937984496124031,0.937984496124031,0.9455252918287937,0.933852140077821,0.9263565891472868,0.9612403100775194,0.9573643410852714,0.9476686875999155,0.010715233120030731,0.7159090909090909,0.717948717948718,0.7045454545454546,0.7380952380952381,0.7023809523809523,0.7126436781609196,0.7,0.7411764705882353,0.7191011235955056,0.7058823529411765,0.7283950617283951,0.7159090909090909,0.7058823529411765,0.7241379310344828,0.6904761904761905,0.7228915662650602,0.7058823529411765,0.7126436781609196,0.7228915662650602,0.7058823529411765,0.7126436781609196,0.7195121951219512,0.7058823529411765,0.7380952380952381,0.7058823529411765,0.7149876416035393,0.012324600910298406,8,0.7180232558139535,0.7197640117994101,0.7201166180758017,0.7181008902077152,0.7189349112426036,0.7202380952380952,0.7228915662650602,0.7142857142857143,0.716374269005848,0.717201166180758,0.7168141592920354,0.7130177514792899,0.7217391304347827,0.7146974063400576,0.7215568862275449,0.7159420289855073,0.7227138643067846,0.7201166180758017,0.7202380952380952,0.7181008902077152,0.7189349112426036,0.7164179104477612,0.7177177177177178,0.7126436781609196,0.7180232558139535,0.7181841920834212,0.0027240646279143646,0.4462474645030426,0.4941724941724942,0.4412280701754386,0.5439189189189189,0.42989864864864863,0.4412280701754386,0.4402609506057782,0.5743339434614603,0.4553376906318083,0.43494262827451824,0.515220700152207,0.4462474645030426,0.46329062436444984,0.486184060287737,0.3918918918918919,0.4936406995230525,0.43125,0.4751121555223243,0.4990723562152134,0.43494262827451824,0.4412280701754386,0.4870748299319728,0.46329062436444984,0.5439189189189189,0.43494262827451824,0.4683550612786913,0.0419798674397576,8,0.47602234757788514,0.48752097315436244,0.47602234757788514,0.4830585669382257,0.48464119772844605,0.49206390072474027,0.5037665849210841,0.4564343979546285,0.4718253968253968,0.47331780366056575,0.4780306208053691,0.4670575206826917,0.47905102586242343,0.45950413223140496,0.4966468334005647,0.46767605250258704,0.4970113255033557,0.47602234757788514,0.4907407407407407,0.4830585669382257,0.4859227411894991,0.4811629811629812,0.47958729310586107,0.45090759075907594,0.4748151323545172,0.47887473687521614,0.012370598299875822,0.8065088757396449,0.6449704142011834,0.7401620370370371,0.772235576923077,0.6760817307692306,0.6875739644970414,0.670414201183432,0.7401620370370371,0.7650240384615384,0.7355769230769231,0.7384615384615385,0.721301775147929,0.7054398148148148,0.7824519230769231,0.6881009615384615,0.747337278106509,0.727810650887574,0.759837962962963,0.7085336538461539,0.6814903846153845,0.7840236686390533,0.6479289940828402,0.7233796296296297,0.7421875,0.7181490384615384,0.7246057829278985,0.04152871439235379,8,0.725958866036687,0.756123772466185,0.725402504472272,0.7260981912144703,0.7452196382428942,0.7486010746711136,0.7343709468223087,0.7327817531305902,0.7283868586194168,0.7350682908822443,0.7459699833240689,0.7357050213081342,0.734309779367919,0.7247692875599854,0.7381321520856405,0.7378173059106912,0.7383361126551787,0.7259615384615383,0.7335179032853452,0.7464008859357696,0.7193626088567723,0.7509727626459144,0.7416517590936196,0.7334440753045405,0.7359173126614986,0.736011215400592,0.009006943225232508,,,,,
Logistic Regression,0.08054898262023925,0.03265111575535559,0.21994638442993164,0.09342920594131729,0.01,balanced,"{'classifier__C': 0.01, 'classifier__class_weight': 'balanced'}",0.6153846153846154,0.5274725274725275,0.6373626373626373,0.6111111111111112,0.6,0.5384615384615384,0.5604395604395604,0.6153846153846154,0.6777777777777778,0.6444444444444445,0.6483516483516484,0.6043956043956044,0.6153846153846154,0.6222222222222222,0.5666666666666667,0.5604395604395604,0.6153846153846154,0.6263736263736264,0.6333333333333333,0.5777777777777777,0.5934065934065934,0.5714285714285714,0.5604395604395604,0.6444444444444445,0.6222222222222222,0.6036043956043956,0.036605985103396514,8,0.6104972375690608,0.6298342541436464,0.6132596685082873,0.6115702479338843,0.6225895316804407,0.6132596685082873,0.6353591160220995,0.6022099447513812,0.628099173553719,0.6115702479338843,0.6104972375690608,0.6077348066298343,0.6077348066298343,0.6115702479338843,0.6170798898071626,0.6077348066298343,0.6187845303867403,0.6077348066298343,0.6033057851239669,0.628099173553719,0.6132596685082873,0.6187845303867403,0.6160220994475138,0.6170798898071626,0.6088154269972452,0.6148994718658204,0.008265742570316136,0.7192307692307692,0.6576923076923077,0.6351273148148149,0.7037259615384616,0.6844951923076923,0.6307692307692307,0.6576923076923077,0.7158564814814814,0.7049278846153846,0.7271634615384616,0.7076923076923076,0.7230769230769231,0.6944444444444444,0.7115384615384616,0.6610576923076923,0.6923076923076923,0.7076923076923077,0.712962962962963,0.6850961538461539,0.6574519230769231,0.6807692307692308,0.676923076923077,0.6553819444444444,0.7157451923076923,0.7001201923076923,0.6887576566951569,0.027416263244852614,2,0.7087826570316842,0.7167685751343339,0.6885062611806798,0.6928571428571428,0.7090808416389811,0.7050954233833612,0.7065777283676116,0.6951028622540251,0.7129568106312292,0.7041528239202658,0.6975171391513804,0.6955716138595516,0.698978831246273,0.7069767441860465,0.7023809523809523,0.6983879933296275,0.7061700944969427,0.698978831246273,0.68421926910299,0.71578073089701,0.7022790439132851,0.7061700944969427,0.6990533691115086,0.7136766334440753,0.7022148394241418,0.7027294922674525,0.00793232390650899,0.9615384615384616,0.9615384615384616,0.6296296296296297,0.9230769230769231,0.8846153846153846,0.8461538461538461,0.8846153846153846,0.9629629629629629,0.7692307692307693,0.9230769230769231,0.8461538461538461,1.0,0.8888888888888888,0.9230769230769231,0.8846153846153846,1.0,0.9230769230769231,0.9259259259259259,0.8076923076923077,0.8461538461538461,0.8846153846153846,0.9230769230769231,0.8888888888888888,0.8846153846153846,0.8846153846153846,0.8903133903133903,0.07526330055879264,1,0.9428571428571428,0.9238095238095239,0.8653846153846154,0.8857142857142857,0.9142857142857143,0.9238095238095239,0.8761904761904762,0.9134615384615384,0.9142857142857143,0.9238095238095239,0.9047619047619048,0.9047619047619048,0.9134615384615384,0.9333333333333333,0.9047619047619048,0.9142857142857143,0.9142857142857143,0.9134615384615384,0.8761904761904762,0.9238095238095239,0.9142857142857143,0.9142857142857143,0.8942307692307693,0.9428571428571428,0.9238095238095239,0.911047619047619,0.01894553654034339,0.47692307692307695,0.35384615384615387,0.640625,0.484375,0.484375,0.4153846153846154,0.4307692307692308,0.46875,0.640625,0.53125,0.5692307692307692,0.4461538461538462,0.5,0.5,0.4375,0.38461538461538464,0.49230769230769234,0.5,0.5625,0.46875,0.47692307692307695,0.4307692307692308,0.421875,0.546875,0.515625,0.48720192307692306,0.06796119155586008,8,0.47470817120622566,0.5097276264591439,0.5116279069767442,0.5,0.5038759689922481,0.48638132295719844,0.5369649805447471,0.47674418604651164,0.5116279069767442,0.4844961240310077,0.490272373540856,0.48638132295719844,0.4844961240310077,0.4806201550387597,0.5,0.48249027237354086,0.4980544747081712,0.4844961240310077,0.49224806201550386,0.5077519379844961,0.490272373540856,0.4980544747081712,0.5038759689922481,0.4844961240310077,0.4806201550387597,0.4944113654872862,0.013954728541511037,0.96875,0.9583333333333334,0.803921568627451,0.9393939393939394,0.9117647058823529,0.8709677419354839,0.9032258064516129,0.967741935483871,0.8723404255319149,0.9444444444444444,0.9024390243902439,1.0,0.9142857142857143,0.9411764705882353,0.9032258064516129,1.0,0.9411764705882353,0.9411764705882353,0.8780487804878049,0.8823529411764706,0.9117647058823529,0.9333333333333333,0.9,0.9210526315789473,0.9166666666666666,0.9211033166840903,0.042033454155059574,1,0.953125,0.9424460431654677,0.9041095890410958,0.9148936170212766,0.935251798561151,0.9398496240601504,0.9139072847682119,0.9318181818181818,0.9361702127659575,0.9398496240601504,0.9264705882352942,0.9259259259259259,0.9328358208955224,0.9465648854961832,0.9280575539568345,0.9323308270676691,0.9343065693430657,0.9328358208955224,0.9071428571428571,0.9424460431654677,0.9333333333333333,0.9343065693430657,0.9219858156028369,0.9541984732824428,0.9393939393939394,0.9321422399336641,0.012308950828690745,0.613705275924803,0.52724417059321,0.6102530824140169,0.6087442553720035,0.5968143354902937,0.5370639534883721,0.5591085271317829,0.6146400483968542,0.6592244418331374,0.64,0.6385302879841113,0.6039651837524178,0.6123889497383473,0.6192135390741662,0.5653250773993808,0.5603864734299517,0.6123889497383473,0.6241496598639455,0.6228571428571429,0.5744151319064211,0.5902397468662529,0.5705989110707803,0.5599613152804642,0.6380090497737556,0.6174999999999999,0.5990691003751983,0.03324347883691656,4,0.6089185151132054,0.626539788125154,0.6079826732673268,0.6077119404014624,0.6192492324653748,0.6109319821894672,0.6293745346239762,0.5998157531091663,0.6244050493205491,0.6092453334351262,0.6076197504670096,0.6050221293336612,0.6050221293336612,0.6095672537816664,0.6136908270999059,0.6053738676493168,0.6157821873557914,0.6050221293336612,0.5995832822649835,0.6248076378308438,0.6105851979345955,0.6157821873557914,0.6119683824946982,0.6151053069195151,0.6066391941391941,0.6118298506138042,0.007811133001931219,0.8035502958579882,0.6650887573964497,0.734375,0.7644230769230769,0.6971153846153846,0.714792899408284,0.6745562130177515,0.748263888888889,0.765625,0.7530048076923077,0.7502958579881658,0.7301775147928995,0.7320601851851852,0.764423076923077,0.686298076923077,0.7721893491124261,0.7372781065088756,0.7303240740740742,0.7169471153846153,0.6893028846153847,0.780473372781065,0.6597633136094675,0.7210648148148149,0.774639423076923,0.7181490384615384,0.7313672611220688,0.03696670743321133,7,0.7342968315730962,0.757976653696498,0.7349433512224209,0.732373569582872,0.7478405315614617,0.7542708912358719,0.7425606818602928,0.7382602862254025,0.7368770764119601,0.7371354743447768,0.7477487493051695,0.740893088753011,0.7368067978533095,0.734625322997416,0.745108896271687,0.7394478413933666,0.7451176579581249,0.7406827668455574,0.7352159468438537,0.7494278331487634,0.726662960904206,0.7556049657216972,0.7470184853905784,0.733517903285345,0.7430786267995572,0.741499727647452,0.007649227501874865,,,,,
